name cluster chr start end freq
cMAR-3145 1382 chr3 25630019 25630171 17
cMAR-4043 1382 chr3 25638161 25638315 17
cMAR-4428 1382 chr3 25580544 25580726 17
cMAR-12128 1382 chr3 25633835 25634018 17
cMAR-13387 1382 chr3 25632692 25632797 17
cMAR-13631 1382 chr3 25630310 25630472 17
cMAR-15748 1382 chr3 25645298 25645509 17
cMAR-15836 1382 chr3 25596416 25596630 17
cMAR-16345 1382 chr3 25624294 25624448 17
cMAR-16675 1382 chr3 25594518 25594681 17
cMAR-17504 1382 chr3 25618414 25618514 17
cMAR-17749 1382 chr3 25593500 25593710 17
cMAR-18332 1382 chr3 25635931 25636173 17
cMAR-20075 1382 chr3 25623511 25623749 17
cMAR-257 1524 chr3 69038838 69039012 17
cMAR-842 1524 chr3 69101837 69102063 17
cMAR-1424 1524 chr3 69061809 69061930 17
cMAR-2224 1524 chr3 69056607 69056722 17
cMAR-2670 1524 chr3 69029811 69030012 17
cMAR-2848 1524 chr3 69047608 69048024 17
cMAR-4413 1524 chr3 69071529 69071630 17
cMAR-4981 1524 chr3 69067919 69068027 17
cMAR-7704 1524 chr3 69039550 69039696 17
cMAR-8694 1524 chr3 69062978 69063140 17
cMAR-9301 1524 chr3 69033544 69033716 17
cMAR-10156 1524 chr3 69075425 69075537 17
cMAR-10558 1524 chr3 69048297 69048569 17
cMAR-10656 1524 chr3 69025558 69025715 17
cMAR-12791 1524 chr3 69119039 69119732 17
cMAR-15963 1524 chr3 69122087 69122377 17
cMAR-17983 1524 chr3 69004374 69004485 17
cMAR-1562 2500 chr6 38929509 38929672 17
cMAR-3621 2500 chr6 39079561 39079705 17
cMAR-4373 2500 chr6 38926053 38926214 17
cMAR-4945 2500 chr6 39026544 39026673 17
cMAR-7687 2500 chr6 38863861 38864065 17
cMAR-8867 2500 chr6 38923056 38923188 17
cMAR-10283 2500 chr6 38842360 38842511 17
cMAR-10983 2500 chr6 38974371 38974533 17
cMAR-11860 2500 chr6 38923988 38924166 17
cMAR-11970 2500 chr6 38886782 38887007 17
cMAR-14075 2500 chr6 38917917 38918143 17
cMAR-14440 2500 chr6 39030102 39030396 17
cMAR-15715 2500 chr6 38982328 38982468 17
cMAR-16682 2500 chr6 38848643 38848806 17
cMAR-16995 2500 chr6 38917237 38917411 17
cMAR-18030 2500 chr6 38852692 38852804 17
cMAR-18157 2500 chr6 38909516 38909747 17
cMAR-1497 2951 chr8 38252718 38252829 17
cMAR-4357 2951 chr8 38329375 38329636 17
cMAR-7279 2951 chr8 38234393 38234588 17
cMAR-7776 2951 chr8 38295790 38295966 17
cMAR-9591 2951 chr8 38237526 38237632 17
cMAR-9679 2951 chr8 38245739 38245953 17
cMAR-10218 2951 chr8 38232995 38233220 17
cMAR-12411 2951 chr8 38315410 38315552 17
cMAR-13290 2951 chr8 38114190 38114294 17
cMAR-13440 2951 chr8 38305243 38305454 17
cMAR-14003 2951 chr8 38135662 38135774 17
cMAR-14422 2951 chr8 38321000 38321176 17
cMAR-14716 2951 chr8 38163672 38163855 17
cMAR-14743 2951 chr8 38210250 38210495 17
cMAR-15478 2951 chr8 38253588 38253723 17
cMAR-19340 2951 chr8 38315906 38316069 17
cMAR-20347 2951 chr8 38347486 38348217 17
cMAR-92 3372 chr9 110377265 110377378 17
cMAR-2271 3372 chr9 110407308 110407554 17
cMAR-2469 3372 chr9 110434331 110434510 17
cMAR-3961 3372 chr9 110436375 110436508 17
cMAR-4947 3372 chr9 110465861 110466033 17
cMAR-7174 3372 chr9 110512921 110513114 17
cMAR-8085 3372 chr9 110445833 110446045 17
cMAR-8644 3372 chr9 110411063 110411740 17
cMAR-12095 3372 chr9 110408590 110408955 17
cMAR-12988 3372 chr9 110400913 110401014 17
cMAR-14804 3372 chr9 110546109 110546294 17
cMAR-16112 3372 chr9 110435227 110435375 17
cMAR-16387 3372 chr9 110489644 110489799 17
cMAR-17553 3372 chr9 110458466 110458567 17
cMAR-17602 3372 chr9 110443540 110443744 17
cMAR-18673 3372 chr9 110549845 110550111 17
cMAR-19503 3372 chr9 110406370 110406891 17
cMAR-2450 4423 chr12 98725410 98725544 17
cMAR-4680 4423 chr12 98723191 98723316 17
cMAR-5082 4423 chr12 98686746 98686877 17
cMAR-5782 4423 chr12 98662672 98662814 17
cMAR-7198 4423 chr12 98723629 98723767 17
cMAR-8197 4423 chr12 98665551 98665796 17
cMAR-9132 4423 chr12 98732394 98732563 17
cMAR-11178 4423 chr12 98613629 98613877 17
cMAR-11709 4423 chr12 98680275 98680406 17
cMAR-12372 4423 chr12 98706475 98706616 17
cMAR-12896 4423 chr12 98671524 98671724 17
cMAR-13038 4423 chr12 98773036 98773188 17
cMAR-13138 4423 chr12 98625986 98626293 17
cMAR-13221 4423 chr12 98601364 98601570 17
cMAR-16117 4423 chr12 98677408 98677556 17
cMAR-18371 4423 chr12 98712317 98712439 17
cMAR-19844 4423 chr12 98598507 98598710 17
cMAR-1826 4438 chr12 101329239 101329452 17
cMAR-1954 4438 chr12 101366555 101366705 17
cMAR-2109 4438 chr12 101365449 101365632 17
cMAR-2261 4438 chr12 101321502 101321632 17
cMAR-3064 4438 chr12 101356546 101356696 17
cMAR-3445 4438 chr12 101374823 101374946 17
cMAR-4050 4438 chr12 101385966 101386120 17
cMAR-4083 4438 chr12 101363573 101363747 17
cMAR-5155 4438 chr12 101291999 101292109 17
cMAR-5642 4438 chr12 101356924 101357087 17
cMAR-6059 4438 chr12 101371052 101371175 17
cMAR-6225 4438 chr12 101385581 101385731 17
cMAR-10085 4438 chr12 101342444 101342592 17
cMAR-12951 4438 chr12 101405838 101405989 17
cMAR-13122 4438 chr12 101345545 101345698 17
cMAR-14254 4438 chr12 101379369 101379484 17
cMAR-14612 4438 chr12 101369714 101369894 17
cMAR-401 4468 chr12 109167894 109168037 17
cMAR-403 4468 chr12 109239828 109239988 17
cMAR-881 4468 chr12 109179086 109179252 17
cMAR-1224 4468 chr12 109252044 109252159 17
cMAR-1752 4468 chr12 109199400 109199557 17
cMAR-1766 4468 chr12 109176150 109176268 17
cMAR-3294 4468 chr12 109191611 109191766 17
cMAR-4690 4468 chr12 109265386 109265532 17
cMAR-6980 4468 chr12 109287392 109287527 17
cMAR-7206 4468 chr12 109237162 109237383 17
cMAR-7261 4468 chr12 109258970 109259109 17
cMAR-8995 4468 chr12 109232710 109232810 17
cMAR-9725 4468 chr12 109201565 109201708 17
cMAR-11111 4468 chr12 109227369 109227492 17
cMAR-12587 4468 chr12 109209163 109209356 17
cMAR-14429 4468 chr12 109187994 109188170 17
cMAR-17187 4468 chr12 109246177 109246451 17
cMAR-255 4982 chr15 40275925 40276061 17
cMAR-398 4982 chr15 40298233 40298384 17
cMAR-885 4982 chr15 40273343 40273478 17
cMAR-1023 4982 chr15 40299123 40299231 17
cMAR-1280 4982 chr15 40294261 40294424 17
cMAR-1482 4982 chr15 40220543 40220678 17
cMAR-2220 4982 chr15 40212493 40212651 17
cMAR-2556 4982 chr15 40183709 40183891 17
cMAR-3098 4982 chr15 40272392 40272727 17
cMAR-4923 4982 chr15 40292922 40293029 17
cMAR-5164 4982 chr15 40273549 40273681 17
cMAR-5939 4982 chr15 40176459 40176677 17
cMAR-6463 4982 chr15 40298560 40298714 17
cMAR-12425 4982 chr15 40272863 40273005 17
cMAR-14853 4982 chr15 40265839 40266087 17
cMAR-16122 4982 chr15 40302467 40302615 17
cMAR-17830 4982 chr15 40264779 40264992 17
cMAR-3 4991 chr15 41844469 41844613 17
cMAR-157 4991 chr15 41775273 41775395 17
cMAR-367 4991 chr15 41816907 41817038 17
cMAR-395 4991 chr15 41812923 41813107 17
cMAR-539 4991 chr15 41727178 41727295 17
cMAR-1178 4991 chr15 41834978 41835228 17
cMAR-1693 4991 chr15 41736588 41736704 17
cMAR-3526 4991 chr15 41818821 41818963 17
cMAR-3731 4991 chr15 41813619 41813784 17
cMAR-5970 4991 chr15 41812512 41812658 17
cMAR-8098 4991 chr15 41815622 41815804 17
cMAR-11935 4991 chr15 41811954 41812133 17
cMAR-13225 4991 chr15 41836144 41836247 17
cMAR-14027 4991 chr15 41845215 41845327 17
cMAR-14264 4991 chr15 41817623 41817738 17
cMAR-16164 4991 chr15 41711206 41711355 17
cMAR-17474 4991 chr15 41814546 41814743 17
cMAR-49 4997 chr15 42731618 42731792 17
cMAR-79 4997 chr15 42733934 42734050 17
cMAR-89 4997 chr15 42735976 42736088 17
cMAR-308 4997 chr15 42734223 42734349 17
cMAR-1179 4997 chr15 42731209 42731334 17
cMAR-1576 4997 chr15 42730593 42730769 17
cMAR-3789 4997 chr15 42729018 42729129 17
cMAR-3885 4997 chr15 42810604 42810754 17
cMAR-3986 4997 chr15 42717975 42718185 17
cMAR-4205 4997 chr15 42872607 42872764 17
cMAR-4565 4997 chr15 42751970 42752546 17
cMAR-5412 4997 chr15 42827917 42828053 17
cMAR-5833 4997 chr15 42674825 42674968 17
cMAR-8154 4997 chr15 42638695 42638817 17
cMAR-10778 4997 chr15 42775349 42775746 17
cMAR-11442 4997 chr15 42794637 42794807 17
cMAR-13849 4997 chr15 42718750 42718915 17
cMAR-1422 5351 chr16 71750207 71750340 17
cMAR-2020 5351 chr16 71756011 71756163 17
cMAR-4902 5351 chr16 71658650 71658821 17
cMAR-5310 5351 chr16 71746583 71746695 17
cMAR-5592 5351 chr16 71745140 71745279 17
cMAR-5883 5351 chr16 71758804 71758924 17
cMAR-7090 5351 chr16 71771147 71771256 17
cMAR-7585 5351 chr16 71663897 71664012 17
cMAR-8123 5351 chr16 71745471 71745623 17
cMAR-9258 5351 chr16 71774463 71774600 17
cMAR-10774 5351 chr16 71681789 71681908 17
cMAR-10804 5351 chr16 71690514 71690713 17
cMAR-12124 5351 chr16 71658230 71658367 17
cMAR-15842 5351 chr16 71789273 71789487 17
cMAR-15986 5351 chr16 71732872 71733162 17
cMAR-19138 5351 chr16 71655238 71655390 17
cMAR-19430 5351 chr16 71738940 71739108 17
cMAR-7164 5479 chr17 29582697 29582807 17
cMAR-9447 5479 chr17 29522278 29522522 17
cMAR-10186 5479 chr17 29581923 29582147 17
cMAR-12243 5479 chr17 29617497 29617636 17
cMAR-12486 5479 chr17 29502587 29502730 17
cMAR-12696 5479 chr17 29507892 29508136 17
cMAR-15596 5479 chr17 29619058 29619195 17
cMAR-16372 5479 chr17 29451455 29451686 17
cMAR-16751 5479 chr17 29612113 29612278 17
cMAR-17314 5479 chr17 29534116 29534304 17
cMAR-17625 5479 chr17 29621222 29621427 17
cMAR-17813 5479 chr17 29498316 29498528 17
cMAR-18388 5479 chr17 29542559 29543050 17
cMAR-18561 5479 chr17 29632408 29632536 17
cMAR-18679 5479 chr17 29480356 29480489 17
cMAR-19787 5479 chr17 29609083 29609281 17
cMAR-20019 5479 chr17 29530405 29530631 17
cMAR-285 5619 chr17 63657792 63657915 17
cMAR-568 5619 chr17 63710489 63710617 17
cMAR-2062 5619 chr17 63690262 63690415 17
cMAR-2434 5619 chr17 63652555 63652659 17
cMAR-2825 5619 chr17 63713403 63713530 17
cMAR-3681 5619 chr17 63833296 63833423 17
cMAR-3865 5619 chr17 63761223 63761354 17
cMAR-6094 5619 chr17 63751938 63752111 17
cMAR-6261 5619 chr17 63707245 63707421 17
cMAR-8245 5619 chr17 63836924 63837047 17
cMAR-9214 5619 chr17 63833907 63834009 17
cMAR-9957 5619 chr17 63698796 63698942 17
cMAR-12195 5619 chr17 63808818 63808956 17
cMAR-12619 5619 chr17 63681761 63681906 17
cMAR-13502 5619 chr17 63833067 63833173 17
cMAR-18216 5619 chr17 63756236 63756353 17
cMAR-19721 5619 chr17 63800435 63800626 17
cMAR-143 119 chr1 33700510 33700677 16
cMAR-272 119 chr1 33772559 33772712 16
cMAR-3439 119 chr1 33743274 33743397 16
cMAR-3574 119 chr1 33810734 33810877 16
cMAR-4223 119 chr1 33657943 33658140 16
cMAR-4718 119 chr1 33792418 33792523 16
cMAR-8042 119 chr1 33652314 33652465 16
cMAR-9071 119 chr1 33626483 33626584 16
cMAR-9702 119 chr1 33820464 33820607 16
cMAR-10707 119 chr1 33724511 33724708 16
cMAR-10799 119 chr1 33739138 33739337 16
cMAR-11066 119 chr1 33646645 33646850 16
cMAR-11805 119 chr1 33716283 33716504 16
cMAR-12401 119 chr1 33692924 33693066 16
cMAR-12439 119 chr1 33743423 33743613 16
cMAR-15763 119 chr1 33819708 33819849 16
cMAR-2537 329 chr1 100077163 100077284 16
cMAR-5639 329 chr1 100156168 100156331 16
cMAR-6192 329 chr1 100107808 100108008 16
cMAR-6249 329 chr1 100140822 100141023 16
cMAR-7274 329 chr1 100159254 100159421 16
cMAR-7357 329 chr1 100196230 100196427 16
cMAR-9636 329 chr1 100158229 100158371 16
cMAR-10070 329 chr1 100107371 100107556 16
cMAR-10847 329 chr1 100206439 100206639 16
cMAR-12474 329 chr1 100007018 100007161 16
cMAR-13363 329 chr1 100148053 100148210 16
cMAR-14042 329 chr1 100067975 100068200 16
cMAR-14598 329 chr1 100214812 100214992 16
cMAR-15838 329 chr1 99993535 99993749 16
cMAR-18722 329 chr1 100059874 100060009 16
cMAR-19618 329 chr1 100011360 100011542 16
cMAR-1279 352 chr1 109231629 109231792 16
cMAR-3431 352 chr1 109326976 109327169 16
cMAR-4058 352 chr1 109237241 109237376 16
cMAR-5352 352 chr1 109322930 109323133 16
cMAR-5420 352 chr1 109235208 109235435 16
cMAR-5528 352 chr1 109345750 109345888 16
cMAR-5838 352 chr1 109229411 109229578 16
cMAR-7145 352 chr1 109200733 109200843 16
cMAR-7449 352 chr1 109161878 109162020 16
cMAR-8226 352 chr1 109197537 109197660 16
cMAR-12600 352 chr1 109191724 109191869 16
cMAR-13247 352 chr1 109171864 109172019 16
cMAR-15209 352 chr1 109295106 109295301 16
cMAR-16866 352 chr1 109251728 109251897 16
cMAR-17523 352 chr1 109251929 109252731 16
cMAR-19641 352 chr1 109200056 109200240 16
cMAR-1498 356 chr1 110012895 110013006 16
cMAR-1601 356 chr1 110015422 110015536 16
cMAR-5075 356 chr1 110039390 110039521 16
cMAR-7231 356 chr1 110018542 110018653 16
cMAR-8461 356 chr1 110043086 110043275 16
cMAR-9113 356 chr1 110041732 110041867 16
cMAR-9483 356 chr1 110020716 110020856 16
cMAR-9680 356 chr1 110047769 110047876 16
cMAR-9889 356 chr1 110049454 110049563 16
cMAR-11525 356 chr1 110051681 110051895 16
cMAR-12985 356 chr1 110014761 110014862 16
cMAR-14785 356 chr1 110012345 110012468 16
cMAR-15425 356 chr1 110061432 110061566 16
cMAR-16684 356 chr1 110011200 110011363 16
cMAR-18049 356 chr1 110043637 110043862 16
cMAR-19070 356 chr1 110064585 110064735 16
cMAR-1420 374 chr1 113952764 113952897 16
cMAR-2743 374 chr1 113906994 113907166 16
cMAR-4437 374 chr1 113911129 113911291 16
cMAR-5274 374 chr1 113971825 113971959 16
cMAR-9279 374 chr1 113858473 113858576 16
cMAR-9714 374 chr1 113980936 113981222 16
cMAR-10072 374 chr1 113854905 113855053 16
cMAR-11402 374 chr1 113962316 113962443 16
cMAR-11865 374 chr1 113963317 113963584 16
cMAR-12986 374 chr1 113956614 113956816 16
cMAR-13528 374 chr1 113966117 113966277 16
cMAR-14009 374 chr1 113897838 113897950 16
cMAR-15971 374 chr1 113980330 113980620 16
cMAR-16195 374 chr1 113902716 113902866 16
cMAR-16846 374 chr1 113899897 113900403 16
cMAR-17522 374 chr1 113973021 113973522 16
cMAR-3546 862 chr2 63886330 63886544 16
cMAR-5826 862 chr2 63921203 63921346 16
cMAR-6846 862 chr2 63912335 63912442 16
cMAR-6884 862 chr2 63947366 63947500 16
cMAR-6885 862 chr2 63981643 63981911 16
cMAR-7903 862 chr2 63899469 63899588 16
cMAR-9397 862 chr2 63883958 63884097 16
cMAR-9908 862 chr2 63962055 63962455 16
cMAR-11534 862 chr2 63912536 63912665 16
cMAR-12027 862 chr2 63949034 63949170 16
cMAR-12967 862 chr2 63942463 63942564 16
cMAR-13548 862 chr2 63890079 63890186 16
cMAR-14887 862 chr2 63914179 63914304 16
cMAR-15942 862 chr2 63933666 63934027 16
cMAR-17686 862 chr2 63885579 63885891 16
cMAR-19184 862 chr2 63983860 63984015 16
cMAR-88 914 chr2 86040390 86040564 16
cMAR-904 914 chr2 86065270 86065468 16
cMAR-2630 914 chr2 86080858 86080981 16
cMAR-2815 914 chr2 86077857 86077984 16
cMAR-3573 914 chr2 86039323 86039466 16
cMAR-3944 914 chr2 86117050 86117164 16
cMAR-5702 914 chr2 86166506 86166647 16
cMAR-6167 914 chr2 86028589 86028714 16
cMAR-6410 914 chr2 86151294 86151524 16
cMAR-6699 914 chr2 86098609 86098767 16
cMAR-9265 914 chr2 86047163 86047266 16
cMAR-9299 914 chr2 86044136 86044308 16
cMAR-9399 914 chr2 86146063 86146202 16
cMAR-11692 914 chr2 86070013 86070275 16
cMAR-15601 914 chr2 86179428 86179634 16
cMAR-15688 914 chr2 86216904 86217113 16
cMAR-219 1036 chr2 151684772 151684983 16
cMAR-294 1036 chr2 151697538 151697662 16
cMAR-386 1036 chr2 151710433 151710533 16
cMAR-572 1036 chr2 151655268 151655378 16
cMAR-902 1036 chr2 151723376 151723501 16
cMAR-4382 1036 chr2 151667799 151667940 16
cMAR-5327 1036 chr2 151671013 151671238 16
cMAR-6717 1036 chr2 151694310 151694442 16
cMAR-7303 1036 chr2 151662121 151662345 16
cMAR-7809 1036 chr2 151663538 151663862 16
cMAR-7906 1036 chr2 151694514 151694633 16
cMAR-10111 1036 chr2 151655815 151656038 16
cMAR-11068 1036 chr2 151679715 151679838 16
cMAR-11592 1036 chr2 151665326 151665542 16
cMAR-13735 1036 chr2 151656149 151656476 16
cMAR-17841 1036 chr2 151666083 151666404 16
cMAR-649 1635 chr3 127621052 127621232 16
cMAR-859 1635 chr3 127606116 127606343 16
cMAR-2238 1635 chr3 127608857 127609030 16
cMAR-2406 1635 chr3 127619120 127619283 16
cMAR-3483 1635 chr3 127615855 127615961 16
cMAR-6839 1635 chr3 127604893 127605160 16
cMAR-7802 1635 chr3 127679982 127680188 16
cMAR-8715 1635 chr3 127617277 127617407 16
cMAR-9628 1635 chr3 127579734 127579876 16
cMAR-10052 1635 chr3 127604604 127604789 16
cMAR-10823 1635 chr3 127573521 127573641 16
cMAR-12341 1635 chr3 127671431 127671619 16
cMAR-15121 1635 chr3 127616866 127617123 16
cMAR-15789 1635 chr3 127606608 127606820 16
cMAR-16101 1635 chr3 127680254 127680476 16
cMAR-16735 1635 chr3 127668438 127668603 16
cMAR-1386 1665 chr3 136293750 136293870 16
cMAR-4117 1665 chr3 136433550 136433686 16
cMAR-5431 1665 chr3 136422404 136422654 16
cMAR-6040 1665 chr3 136521207 136521428 16
cMAR-6670 1665 chr3 136422765 136422870 16
cMAR-8632 1665 chr3 136366940 136367101 16
cMAR-9672 1665 chr3 136301010 136301117 16
cMAR-10570 1665 chr3 136377651 136377768 16
cMAR-11146 1665 chr3 136502623 136502788 16
cMAR-11762 1665 chr3 136477283 136477415 16
cMAR-12676 1665 chr3 136343826 136344021 16
cMAR-16223 1665 chr3 136357714 136357865 16
cMAR-16677 1665 chr3 136359143 136359306 16
cMAR-17505 1665 chr3 136398741 136398841 16
cMAR-18668 1665 chr3 136443278 136443411 16
cMAR-20094 1665 chr3 136349137 136349380 16
cMAR-23 2395 chr5 128328691 128328825 16
cMAR-100 2395 chr5 128350863 128351009 16
cMAR-458 2395 chr5 128305821 128305951 16
cMAR-622 2395 chr5 128374628 128374759 16
cMAR-673 2395 chr5 128289120 128289254 16
cMAR-975 2395 chr5 128287305 128287433 16
cMAR-4889 2395 chr5 128278633 128278825 16
cMAR-5656 2395 chr5 128377742 128377882 16
cMAR-6103 2395 chr5 128302968 128303092 16
cMAR-6808 2395 chr5 128309978 128310111 16
cMAR-8782 2395 chr5 128332906 128333037 16
cMAR-10213 2395 chr5 128286713 128286863 16
cMAR-11827 2395 chr5 128376725 128376858 16
cMAR-12102 2395 chr5 128337991 128338128 16
cMAR-16504 2395 chr5 128345353 128345590 16
cMAR-16535 2395 chr5 128290728 128290887 16
cMAR-406 3007 chr8 67193488 67193606 16
cMAR-3586 3007 chr8 67238338 67238499 16
cMAR-5844 3007 chr8 67299200 67299391 16
cMAR-11089 3007 chr8 67287951 67288074 16
cMAR-11928 3007 chr8 67226018 67226197 16
cMAR-12228 3007 chr8 67219427 67219566 16
cMAR-12877 3007 chr8 67201462 67201612 16
cMAR-14683 3007 chr8 67227960 67228142 16
cMAR-16023 3007 chr8 67204678 67204824 16
cMAR-17381 3007 chr8 67291842 67292130 16
cMAR-17879 3007 chr8 67258081 67258297 16
cMAR-18312 3007 chr8 67259810 67259930 16
cMAR-18549 3007 chr8 67266870 67266998 16
cMAR-18752 3007 chr8 67240158 67240294 16
cMAR-19247 3007 chr8 67227444 67227602 16
cMAR-19357 3007 chr8 67238732 67238896 16
cMAR-156 3393 chr9 115082689 115082811 16
cMAR-289 3393 chr9 115030247 115030409 16
cMAR-2304 3393 chr9 115059888 115059990 16
cMAR-2872 3393 chr9 115084203 115084476 16
cMAR-3025 3393 chr9 115036095 115036244 16
cMAR-6453 3393 chr9 115031548 115031702 16
cMAR-6488 3393 chr9 115029356 115029459 16
cMAR-8927 3393 chr9 115081766 115081932 16
cMAR-9346 3393 chr9 115048252 115048563 16
cMAR-9562 3393 chr9 115035202 115035343 16
cMAR-10347 3393 chr9 115076388 115076578 16
cMAR-13427 3393 chr9 115090798 115090956 16
cMAR-13599 3393 chr9 115046406 115046728 16
cMAR-14250 3393 chr9 115021156 115021271 16
cMAR-18724 3393 chr9 115057148 115057418 16
cMAR-19967 3393 chr9 115090559 115090776 16
cMAR-1962 3931 chr11 47836884 47837007 16
cMAR-2305 3931 chr11 47743949 47744051 16
cMAR-4619 3931 chr11 47801809 47801933 16
cMAR-6143 3931 chr11 47812057 47812231 16
cMAR-7026 3931 chr11 47719926 47720089 16
cMAR-7655 3931 chr11 47808387 47808532 16
cMAR-9894 3931 chr11 47734022 47734131 16
cMAR-9990 3931 chr11 47813312 47813422 16
cMAR-10764 3931 chr11 47812313 47812432 16
cMAR-12771 3931 chr11 47746253 47746401 16
cMAR-13119 3931 chr11 47784919 47785072 16
cMAR-13371 3931 chr11 47751141 47751298 16
cMAR-14608 3931 chr11 47815474 47815654 16
cMAR-15329 3931 chr11 47783071 47783203 16
cMAR-17644 3931 chr11 47821721 47821824 16
cMAR-17666 3931 chr11 47732363 47732673 16
cMAR-1861 3942 chr11 61321593 61321700 16
cMAR-2644 3942 chr11 61339256 61339441 16
cMAR-3937 3942 chr11 61329360 61329587 16
cMAR-4159 3942 chr11 61303041 61303158 16
cMAR-5341 3942 chr11 61366042 61366222 16
cMAR-6215 3942 chr11 61346349 61346499 16
cMAR-8236 3942 chr11 61322292 61322415 16
cMAR-9918 3942 chr11 61302577 61302759 16
cMAR-9965 3942 chr11 61314306 61314489 16
cMAR-10143 3942 chr11 61300804 61300953 16
cMAR-14371 3942 chr11 61303863 61304038 16
cMAR-15027 3942 chr11 61329954 61330081 16
cMAR-15647 3942 chr11 61397772 61397980 16
cMAR-16798 3942 chr11 61411789 61411956 16
cMAR-18078 3942 chr11 61353778 61354004 16
cMAR-18576 3942 chr11 61310293 61310422 16
cMAR-1504 4531 chr12 123931634 123931745 16
cMAR-1699 4531 chr12 123928465 123928594 16
cMAR-1981 4531 chr12 123853204 123853355 16
cMAR-3539 4531 chr12 123930401 123930579 16
cMAR-3880 4531 chr12 123934619 123934769 16
cMAR-5422 4531 chr12 123914326 123914553 16
cMAR-5900 4531 chr12 123850886 123851079 16
cMAR-7119 4531 chr12 123931339 123931476 16
cMAR-8996 4531 chr12 123929662 123929762 16
cMAR-10307 4531 chr12 123926634 123926823 16
cMAR-12327 4531 chr12 123933328 123933515 16
cMAR-12554 4531 chr12 123916454 123916742 16
cMAR-12611 4531 chr12 123935333 123935478 16
cMAR-13716 4531 chr12 123925048 123925211 16
cMAR-15166 4531 chr12 123865949 123866078 16
cMAR-15588 4531 chr12 123845598 123845872 16
cMAR-465 5071 chr15 62752302 62752432 16
cMAR-494 5071 chr15 62800363 62800495 16
cMAR-637 5071 chr15 62820484 62820616 16
cMAR-1275 5071 chr15 62738211 62738339 16
cMAR-1801 5071 chr15 62755525 62755697 16
cMAR-5031 5071 chr15 62776762 62776914 16
