id	description	fold_enrichment	source	p_adjust	regions_empirical_p_adjust	description_default_annot	genome_fraction_default_annot	observed_region_hits_default_annot	fold_enrichment_default_annot	p_value_default_annot	p_adjust_default_annot	mean_tss_dist_default_annot	observed_gene_hits_default_annot	gene_set_size_default_annot	fold_enrichment_hyper_default_annot	p_value_hyper_default_annot	p_adjust_hyper_default_annot	regions_empirical_p_value_default_annot	regions_empirical_p_adjust_default_annot	genes_empirical_p_value_default_annot	genes_empirical_p_adjust_default_annot	description_biomart_annot	genome_fraction_biomart_annot	observed_region_hits_biomart_annot	fold_enrichment_biomart_annot	p_value_biomart_annot	p_adjust_biomart_annot	mean_tss_dist_biomart_annot	observed_gene_hits_biomart_annot	gene_set_size_biomart_annot	fold_enrichment_hyper_biomart_annot	p_value_hyper_biomart_annot	p_adjust_hyper_biomart_annot	regions_empirical_p_value_biomart_annot	regions_empirical_p_adjust_biomart_annot	genes_empirical_p_value_biomart_annot	genes_empirical_p_adjust_biomart_annot
GO:0071392	cellular response to estradiol stimulus	 2.434154	default_and_biomart_annot	1.351129e-06	0.021953768	cellular response to estradiol stimulus	0.00508206952088547	43	2.43415419657584	2.25016570376546e-07	1.35112924637999e-06	239824	7	37	2.13088010225534	0.0416838040804273	0.125649973471615	0.000999800039992002	0.0219537682421675	0.929414117176565	1	cellular response to estradiol stimulus	0.00541569280306322	43	2.28420283450282	1.14304702636403e-06	5.9697373738954e-06	239824	7	40	2.16618102913825	0.0392272925073796	0.112749729929309	0.0011997600479904	0.0248950209958008	0.973405318936213	1
GO:0071396	cellular response to lipid	 1.615774	default_annot	0.000000e+00	0.018250263	cellular response to lipid	0.0596464312280806	335	1.61577385032428	0	0	334573	74	557	1.49637079250452	0.000288947753771973	0.00206875554133058	0.000799840031993601	0.0182502629908801	0.99500099980004	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0071407	cellular response to organic cyclic compound	 1.553120	default_annot	8.943787e-13	0.027512101	cellular response to organic cyclic compound	0.0563104240949338	304	1.55312001918285	8.01581023779363e-14	8.94378697075866e-13	347239	60	497	1.3597452793926	0.00892745447712451	0.0383712375888202	0.0013997200559888	0.0275121005761395	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0071498	cellular response to fluid shear stress	 4.978514	default_and_biomart_annot	0.000000e+00	0.006129456	cellular response to fluid shear stress	0.00271592847138643	47	4.97851433872342	0	0	331451	5	18	3.12867316600982	0.0176107774230652	0.0643013023532179	0.0001999600079984	0.00659993787406041	0.753249350129974	1	cellular response to fluid shear stress	0.00282673410013291	47	4.78336071196395	0	0	331451	5	20	3.09454432734036	0.0190120529784462	0.0632367606773843	0.0001999600079984	0.00612945592699642	0.751049790041992	1
GO:0071542	dopaminergic neuron differentiation	 3.083645	default_annot	0.000000e+00	0.046639561	dopaminergic neuron differentiation	0.00746355603564955	80	3.08364533124558	0	0	263333	19	38	5.63161169881767	6.40930641893078e-11	1.43743761053627e-09	0.0027994401119776	0.0466395609766936	0.474305138972206	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0071559	response to transforming growth factor beta	 1.826883	default_and_biomart_annot	2.798903e-15	0.014642653	response to transforming growth factor beta	0.0333845280816335	212	1.82688349282606	2.22044604925031e-16	2.84912001625077e-15	374318	44	253	1.95882146045832	1.14712707455222e-05	0.000111277687379853	0.000599880023995201	0.0146426528647759	0.982603479304139	1	response to transforming growth factor beta	0.0335690705772475	213	1.82541039149903	2.22044604925031e-16	2.79890337282837e-15	371604	45	264	2.10991658682297	1.35436789405752e-06	1.44689401751293e-05	0.0013997200559888	0.0286041276593166	0.979004199160168	1
GO:0071695	anatomical structure maturation	 1.968542	biomart_annot	5.545975e-15	0.010524724	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	anatomical structure maturation	0.0249903097454693	171	1.96854208334033	4.44089209850063e-16	5.54597520171548e-15	358327	39	260	1.85672659640422	0.000126744222587183	0.000924033893051151	0.000399920015996801	0.010524724323428	0.94001199760048	1
GO:0071888	macrophage apoptotic process	 8.970638	default_and_biomart_annot	0.000000e+00	0.006129456	macrophage apoptotic process	0.00118658435716297	37	8.97063812447094	0	0	383530	2	11	2.04785879957006	0.254950902337143	0.44989318610132	0.0001999600079984	0.00659993787406041	0.847430513897221	1	macrophage apoptotic process	0.0011889171538236	37	8.9530366670496	0	0	383530	2	13	1.90433497067099	0.283297652666254	0.461470663084071	0.0001999600079984	0.00612945592699642	0.841031793641272	1
GO:0072102	glomerulus morphogenesis	 7.239780	default_and_biomart_annot	0.000000e+00	0.006129456	glomerulus morphogenesis	0.00190737495343653	48	7.23978041622732	0	0	366275	2	9	2.50293853280785	0.187077390846141	0.363715896892045	0.0001999600079984	0.00659993787406041	1	1	glomerulus morphogenesis	0.00225363135244916	54	6.8933624821539	0	0	354494	4	9	5.50141213749397	0.00384040412058217	0.0177388529371069	0.0001999600079984	0.00612945592699642	0.529694061187762	1
GO:0072160	nephron tubule epithelial cell differentiation	 5.431531	default_and_biomart_annot	0.000000e+00	0.010988378	nephron tubule epithelial cell differentiation	0.0028601690367744	54	5.43153135840488	0	0	351497	5	13	4.33200899909052	0.00384372616007644	0.0190121346730266	0.000399920015996801	0.0109883782405823	0.989602079584083	1	nephron tubule epithelial cell differentiation	0.00348841129542894	63	5.19556876973134	0	0	337497	7	15	5.77648274436867	7.98336329574934e-05	0.000610468434288918	0.000599880023995201	0.0141325446701053	0.934213157368526	1
GO:0072525	pyridine-containing compound biosynthetic process	 2.645311	default_and_biomart_annot	2.780493e-05	0.024985479	pyridine-containing compound biosynthetic process	0.00306912539150131	28	2.62460306302338	7.0100402036477e-06	3.39066276393946e-05	401019	6	29	2.33032208226938	0.039076977452385	0.119022621979174	0.0011997600479904	0.0249854790946573	0.181763647270546	1	pyridine-containing compound biosynthetic process	0.00304509993469248	28	2.64531085222024	6.08667645785044e-06	2.78049275953456e-05	401019	6	31	2.39577625342479	0.0352516011436129	0.102358658864258	0.0017996400719856	0.0350507515825355	0.246950609878024	1
GO:0090151	establishment of protein localization to mitochondrial membrane	 4.289087	default_and_biomart_annot	1.663548e-06	0.021662334	establishment of protein localization to mitochondrial membrane	0.00187807696088036	28	4.28908722652198	3.77195497058835e-10	3.02217094437369e-09	401479	2	29	0.776774027423127	0.742184788341218	0.848950690761707	0.0017996400719856	0.0332553207668326	0.996800639872026	1	establishment of protein localization to mitochondrial membrane	0.00258916737130226	28	3.11112985302517	2.90157306404026e-07	1.66354800005284e-06	401479	2	39	0.634778323556997	0.834547933675102	0.901107880977624	0.000999800039992002	0.0216623341998267	0.998400319936013	1
GO:0090224	regulation of spindle organization	 2.735984	default_and_biomart_annot	2.200188e-04	0.006599938	regulation of spindle organization	0.0022081365412866	21	2.73598430828139	5.20280664639827e-05	0.000220018769381935	457601	2	40	0.563161169881767	0.881477170936127	0.930970455438276	0.0001999600079984	0.00659993787406041	0.886022795440912	1	regulation of spindle organization	0.00247539102659819	21	2.44059498583758	0.000241722888740914	0.000844074423791088	457601	2	49	0.505231726912712	0.91471700293111	0.954177314704501	0.000399920015996801	0.010524724323428	0.912217556488702	1
GO:0090304	nucleic acid metabolic process	 1.594371	default_and_biomart_annot	0.000000e+00	0.006129456	nucleic acid metabolic process	0.371805830044057	2023	1.56530841366083	0	0	341000	553	4684	1.32975289045524	1.11022302462516e-15	4.28415473031825e-14	0.0001999600079984	0.00659993787406041	1	1	nucleic acid metabolic process	0.379824464713808	2105	1.59437104239539	0	0	339979	576	5118	1.39308912274173	0	0	0.0001999600079984	0.00612945592699642	1	1
GO:0090329	regulation of DNA-templated DNA replication	 2.640252	default_and_biomart_annot	1.101055e-05	0.021953768	regulation of DNA-templated DNA replication	0.00337782080275272	31	2.64025163374936	2.08336122975439e-06	1.10105536090141e-05	365570	3	47	0.718929153040554	0.799920962140989	0.885837773647586	0.000999800039992002	0.0219537682421675	0.939212157568486	1	regulation of DNA-templated DNA replication	0.00370892338461353	32	2.48211756751817	5.00301358408173e-06	2.32282773546652e-05	365488	3	51	0.728128077021261	0.791543551887505	0.873645143705624	0.0023995200959808	0.0432956886883493	0.974605078984203	1
GO:0097402	neuroblast migration	 4.128869	default_and_biomart_annot	2.526689e-06	0.027512101	neuroblast migration	0.00203130864814157	24	3.39903437297085	4.34274588290151e-07	2.52668851368815e-06	319895	5	7	8.04515956973953	9.88436297457707e-05	0.000785956619554249	0.0013997200559888	0.0275121005761395	0.434713057388522	1	neuroblast migration	0.00167224688727577	24	4.12886875118909	1.32294140087197e-08	8.93275201214552e-08	319896	5	6	10.3151477578012	1.9151862749256e-05	0.000164791546303406	0.0025994801039792	0.0459809677408781	0.437112577484503	1
GO:0099601	regulation of neurotransmitter receptor activity	 2.028305	default_and_biomart_annot	1.616307e-04	0.006599938	regulation of neurotransmitter receptor activity	0.00567344589914504	40	2.0283052075361	3.73278186585058e-05	0.00016163068673254	384862	3	42	0.804515956973953	0.733128489954378	0.842632132124524	0.0001999600079984	0.00659993787406041	0.980803839232154	1	regulation of neurotransmitter receptor activity	0.00805883584004476	40	1.42793327601103	0.0186906488073256	0.0444407449605649	384862	3	65	0.571300491201297	0.904960333085795	0.948324446743598	0.000399920015996801	0.010524724323428	0.999600079984003	1
GO:0101023	vascular endothelial cell proliferation	 5.318376	default_and_biomart_annot	0.000000e+00	0.006129456	vascular endothelial cell proliferation	0.00240182197948167	42	5.0307033403089	1.11022302462516e-16	1.46026326647439e-15	361491	4	25	1.80211574362166	0.176877268925177	0.353619774216887	0.0001999600079984	0.00659993787406041	0.953209358128374	1	vascular endothelial cell proliferation	0.00254237187196805	47	5.31837572104577	0	0	353659	6	26	2.85650245600649	0.015538317175809	0.0534284392374057	0.0001999600079984	0.00612945592699642	0.788442311537693	1
GO:0140374	antiviral innate immune response	 2.760350	biomart_annot	3.874713e-04	0.024895021	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	antiviral innate immune response	0.00198020293848823	19	2.76034987534175	0.000103015028084297	0.000387471253146779	324471	3	26	1.42825122800324	0.351514147989084	0.533001357054836	0.0011997600479904	0.0248950209958008	0.78244351129774	1
GO:0170033	L-amino acid metabolic process	 1.785761	default_annot	1.904853e-05	0.033255321	L-amino acid metabolic process	0.0115992368773651	72	1.78576090569018	3.77123074302155e-06	1.90485264094101e-05	450063	14	150	1.0512341837793	0.463523595912401	0.656564596855137	0.0017996400719856	0.0332553207668326	0.724855028994201	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0170034	L-amino acid biosynthetic process	 1.613347	default_annot	3.575587e-02	0.010988378	L-amino acid biosynthetic process	0.00463623814064242	26	1.61334721887371	0.0140148306649737	0.0357558732765103	457068	6	52	1.29960269972716	0.313732488391041	0.516944458108692	0.000399920015996801	0.0109883782405823	0.236352729454109	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:0170038	proteinogenic amino acid biosynthetic process	 1.622538	default_annot	3.363350e-02	0.010988378	proteinogenic amino acid biosynthetic process	0.00460997724305286	26	1.6225377080795	0.0131509024853638	0.0336334971945366	457068	6	51	1.32508510560416	0.29773701479741	0.497302308611333	0.000399920015996801	0.0109883782405823	0.236352729454109	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:1901360	organic cyclic compound metabolic process	 1.479609	default_and_biomart_annot	0.000000e+00	0.006129456	organic cyclic compound metabolic process	0.429483282853873	2160	1.44686402789414	0	0	344712	638	5633	1.27568551885165	1.37667655053519e-14	4.78463479285344e-13	0.0001999600079984	0.00659993787406041	1	1	organic cyclic compound metabolic process	0.434949916610485	2237	1.47960900025568	0	0	340409	654	6088	1.32971878454704	0	0	0.0001999600079984	0.00612945592699642	1	1
GO:1901362	organic cyclic compound biosynthetic process	 1.662102	default_and_biomart_annot	0.000000e+00	0.006129456	organic cyclic compound biosynthetic process	0.331257823981034	1873	1.62664156293195	0	0	333680	495	3902	1.42883023624539	0	0	0.0001999600079984	0.00659993787406041	1	1	organic cyclic compound biosynthetic process	0.33682583482387	1946	1.6621020046597	0	0	333173	510	4261	1.48154668570156	0	0	0.0001999600079984	0.00612945592699642	1	1
GO:1901576	organic substance biosynthetic process	 1.289894	biomart_annot	0.000000e+00	0.010524724	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	organic substance biosynthetic process	0.525908088561143	2358	1.28989447512698	0	0	338494	773	7568	1.26431435784043	0	0	0.000399920015996801	0.010524724323428	1	1
GO:1901605	alpha-amino acid metabolic process	 1.665791	default_annot	1.024020e-05	0.039129801	alpha-amino acid metabolic process	0.0165794850832739	96	1.66579067624041	1.93174429474752e-06	1.02401960190252e-05	411686	20	199	1.13198225101863	0.31369037470907	0.516944458108692	0.0021995600879824	0.0391298011584124	0.805838832233553	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:1901607	alpha-amino acid biosynthetic process	 1.823938	default_and_biomart_annot	2.896066e-03	0.021953768	alpha-amino acid biosynthetic process	0.00536276762775235	34	1.82393841418844	0.000855906644794846	0.00289606581036967	416473	8	64	1.40790292470442	0.205043345975906	0.391012892326147	0.000999800039992002	0.0219537682421675	0.478904219156169	1	alpha-amino acid biosynthetic process	0.00588370498447464	35	1.71134428149282	0.00205989475573354	0.00604960925812871	406652	9	71	1.56906472935568	0.117277910795621	0.246961096308499	0.0013997200559888	0.0286041276593166	0.65126974605079	1
GO:1901861	regulation of muscle tissue development	 3.859479	default_and_biomart_annot	0.000000e+00	0.006129456	regulation of muscle tissue development	0.00607602199386835	76	3.59844183574284	0	0	356867	12	43	3.14322513422382	0.000260696446698017	0.00190283025350652	0.0001999600079984	0.00659993787406041	0.745850829834033	1	regulation of muscle tissue development	0.00618685042976152	83	3.85947922687767	0	0	332873	14	47	3.68711664534171	1.27666815916694e-05	0.000113097286021439	0.0001999600079984	0.00612945592699642	0.549690061987603	1
GO:1901863	positive regulation of muscle tissue development	 4.955297	default_and_biomart_annot	0.000000e+00	0.006129456	positive regulation of muscle tissue development	0.00385159876700929	61	4.55626555385975	0	0	360444	7	23	3.42793755580206	0.00294456356787709	0.0154840376795781	0.0001999600079984	0.00659993787406041	0.819236152769446	1	positive regulation of muscle tissue development	0.00365755726500173	63	4.95529651878193	0	0	334195	8	25	3.96101673899566	0.000553018727286192	0.0033045850886522	0.0001999600079984	0.00612945592699642	0.644671065786843	1
GO:1902287	semaphorin-plexin signaling pathway involved in axon guidance	 4.665074	biomart_annot	1.352066e-14	0.014132545	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	semaphorin-plexin signaling pathway involved in axon guidance	0.00259006706217838	42	4.66507374710347	1.11022302462516e-15	1.35206618913154e-14	451789	5	14	4.42077761048623	0.00368495981217287	0.017287267988411	0.000599880023995201	0.0141325446701053	0.760647870425915	1
GO:1902679	negative regulation of RNA biosynthetic process	 2.288793	default_and_biomart_annot	0.000000e+00	0.006129456	negative regulation of RNA biosynthetic process	0.13538128584285	1045	2.22063861722645	0	0	351659	204	1197	1.91954684470978	0	0	0.0001999600079984	0.00659993787406041	1	1	negative regulation of RNA biosynthetic process	0.136880531671952	1089	2.28879253619017	0	0	357269	207	1325	1.93379826644364	0	0	0.0001999600079984	0.00612945592699642	1	1
GO:1902680	positive regulation of RNA biosynthetic process	 2.270303	default_and_biomart_annot	0.000000e+00	0.006129456	positive regulation of RNA biosynthetic process	0.166460344991256	1299	2.24501161844381	0	0	336202	276	1582	1.96501242588328	0	0	0.0001999600079984	0.00659993787406041	1	1	positive regulation of RNA biosynthetic process	0.168914375252751	1333	2.27030272482338	0	0	331835	283	1720	2.03664196427284	0	0	0.0001999600079984	0.00612945592699642	1	1
GO:1903365	regulation of fear response	 7.496091	default_and_biomart_annot	0.000000e+00	0.006129456	regulation of fear response	0.00141462008151368	35	7.1178438725381	0	0	389257	1	11	1.02392939978503	0.640496361921051	0.78501578995372	0.0001999600079984	0.00659993787406041	0.99120175964807	1	regulation of fear response	0.00134323949926381	35	7.49609052197318	0	0	389257	1	11	1.12528884630559	0.604204553081034	0.738487440841	0.0001999600079984	0.00612945592699642	0.989402119576085	1
GO:1903367	positive regulation of fear response	 8.974101	default_and_biomart_annot	0.000000e+00	0.006129456	positive regulation of fear response	0.00122744080741823	35	8.20328346452037	0	0	389257	1	8	1.40790292470442	0.524770717176824	0.705248840907548	0.0001999600079984	0.00659993787406041	0.99120175964807	1	positive regulation of fear response	0.00112201153799731	35	8.9741010124939	0	0	389257	1	7	1.76831104419449	0.445537945401876	0.617277148290478	0.0001999600079984	0.00612945592699642	0.989402119576085	1
GO:1903706	regulation of hemopoiesis	 1.905432	biomart_annot	0.000000e+00	0.037852079	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	regulation of hemopoiesis	0.040765281579809	270	1.9054324184128	0	0	376996	58	412	1.74255894160913	2.30393583116051e-05	0.00019543606618099	0.001999600079984	0.0378520787070656	0.984803039392122	1
GO:1904030	negative regulation of cyclin-dependent protein kinase activity	 5.061690	biomart_annot	0.000000e+00	0.035050752	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	negative regulation of cyclin-dependent protein kinase activity	0.00318282480463595	56	5.06168978676068	0	0	534318	5	30	2.06302955156024	0.0900914374440408	0.205776166388908	0.0017996400719856	0.0350507515825355	0.863827234553089	1
GO:1904666	regulation of ubiquitin protein ligase activity	 2.804114	default_annot	1.609134e-03	0.041836151	regulation of ubiquitin protein ligase activity	0.00153891937137609	15	2.80411373622363	0.000447049844449765	0.00160913414517995	118630	3	17	1.98762765840624	0.187315932517095	0.363715896892045	0.0023995200959808	0.0418361510422168	0.346730653869226	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:1904668	positive regulation of ubiquitin protein ligase activity	11.023534	default_and_biomart_annot	1.910503e-06	0.024985479	positive regulation of ubiquitin protein ligase activity	0.000339267880780793	13	11.0235338120241	4.51403137091688e-10	3.59478552876659e-09	103667	1	8	1.40790292470442	0.524770717176824	0.705248840907548	0.0011997600479904	0.0249854790946573	0.585082983403319	1	positive regulation of ubiquitin protein ligase activity	0.000601934725556071	13	6.21318358342902	3.37126727312231e-07	1.91050282967383e-06	103667	1	14	0.884155522097246	0.692638177483685	0.802746072507944	0.0021995600879824	0.0407787858235913	0.650469906018796	1
GO:1904705	regulation of vascular associated smooth muscle cell proliferation	 2.007966	default_and_biomart_annot	1.394773e-03	0.010524724	regulation of vascular associated smooth muscle cell proliferation	0.0078743233000861	47	1.71713661256412	0.000381914898894942	0.00139477340946462	330296	8	55	1.63828703965605	0.111192489078688	0.256952083965193	0.000799840031993601	0.0182502629908801	0.973605278944211	1	regulation of vascular associated smooth muscle cell proliferation	0.00730691655218673	51	2.00796556511169	4.65066135657555e-06	2.17044273518383e-05	323593	8	62	1.59718416894986	0.125024623895428	0.260226792405801	0.000399920015996801	0.010524724323428	0.966406718656269	1
GO:1904706	negative regulation of vascular associated smooth muscle cell proliferation	 4.010019	default_and_biomart_annot	2.195220e-11	0.006129456	negative regulation of vascular associated smooth muscle cell proliferation	0.00299592023751629	40	3.84105014472958	2.20023999020214e-12	2.19522043128913e-11	355749	2	22	1.02392939978503	0.59362712773315	0.757072944433431	0.0001999600079984	0.00659993787406041	0.999200159968006	1	negative regulation of vascular associated smooth muscle cell proliferation	0.00322839212210068	45	4.01001933935623	2.24265050974282e-14	2.52064572917969e-13	348209	3	26	1.42825122800324	0.351514147989084	0.533001357054836	0.0001999600079984	0.00612945592699642	0.99620075984803	1
GO:1904738	vascular associated smooth muscle cell migration	 2.855625	default_and_biomart_annot	1.398104e-08	0.006129456	vascular associated smooth muscle cell migration	0.00531403896743233	39	2.11134937739904	1.98532463853152e-05	8.99739525303402e-05	368564	3	28	1.20677393546093	0.458443621255986	0.652502297216288	0.0001999600079984	0.00659993787406041	0.99120175964807	1	vascular associated smooth muscle cell migration	0.00443273439600015	44	2.855625155327	1.8788235411904e-09	1.3981038627203e-08	359396	4	27	1.83380404583132	0.169844079883739	0.325972540367403	0.0001999600079984	0.00612945592699642	0.961607678464307	1
GO:1904752	regulation of vascular associated smooth muscle cell migration	 3.034029	default_and_biomart_annot	2.472401e-09	0.006129456	regulation of vascular associated smooth muscle cell migration	0.00505338936372096	39	2.22025101527127	6.61270398949476e-06	3.20316428374237e-05	368564	3	26	1.29960269972716	0.40994612702865	0.612933696480443	0.0001999600079984	0.00659993787406041	0.988002399520096	1	regulation of vascular associated smooth muscle cell migration	0.00417208479228878	44	3.03402938298314	3.11488612680932e-10	2.47240112778305e-09	359396	4	25	1.98050836949783	0.138532581079044	0.279500102812805	0.0001999600079984	0.00612945592699642	0.94121175764847	1
GO:1904753	negative regulation of vascular associated smooth muscle cell migration	 4.372170	default_and_biomart_annot	1.189141e-11	0.006129456	negative regulation of vascular associated smooth muscle cell migration	0.00266569726262631	38	4.10103053414406	1.16240350678254e-12	1.18914105333231e-11	367734	2	11	2.04785879957006	0.254950902337143	0.44989318610132	0.0001999600079984	0.00659993787406041	0.945410917816437	1	negative regulation of vascular associated smooth muscle cell migration	0.00282938245239028	43	4.37216992036648	4.77395900588817e-15	5.56274488915047e-14	358449	3	12	3.09454432734036	0.0667195202389839	0.165115509949228	0.0001999600079984	0.00612945592699642	0.744251149770046	1
GO:1905207	regulation of cardiocyte differentiation	 3.224863	default_and_biomart_annot	1.027740e-10	0.006129456	regulation of cardiocyte differentiation	0.00419282533916398	47	3.22486336634299	1.08884012917088e-11	1.02773974782172e-10	364479	6	23	2.93823219068748	0.0130861976905072	0.0509090922755982	0.000399920015996801	0.0109883782405823	0.984003199360128	1	regulation of cardiocyte differentiation	0.00490311920147762	54	3.16841120421814	6.51034781640192e-13	6.72860660335026e-12	349040	9	25	4.45614383137012	8.8895407507561e-05	0.000669057894517335	0.0001999600079984	0.00612945592699642	0.689862027594481	1
GO:1905209	positive regulation of cardiocyte differentiation	 5.856374	default_and_biomart_annot	0.000000e+00	0.006129456	positive regulation of cardiocyte differentiation	0.00201407325334787	41	5.85637430954988	0	0	380685	3	12	2.81580584940884	0.0838010300136981	0.210424787326262	0.0001999600079984	0.00659993787406041	0.999200159968006	1	positive regulation of cardiocyte differentiation	0.00259635332453529	47	5.20779999777752	0	0	367950	5	13	4.76083742667748	0.00253627893589692	0.0123606367291453	0.0001999600079984	0.00612945592699642	0.822635472905419	1
GO:1905562	regulation of vascular endothelial cell proliferation	 5.318376	default_and_biomart_annot	0.000000e+00	0.006129456	regulation of vascular endothelial cell proliferation	0.00240182197948167	42	5.0307033403089	1.11022302462516e-16	1.46026326647439e-15	361491	4	25	1.80211574362166	0.176877268925177	0.353619774216887	0.0001999600079984	0.00659993787406041	0.953209358128374	1	regulation of vascular endothelial cell proliferation	0.00254237187196805	47	5.31837572104577	0	0	353659	6	26	2.85650245600649	0.015538317175809	0.0534284392374057	0.0001999600079984	0.00612945592699642	0.788442311537693	1
GO:1905563	negative regulation of vascular endothelial cell proliferation	10.273705	default_and_biomart_annot	0.000000e+00	0.006129456	negative regulation of vascular endothelial cell proliferation	0.000996905487871397	35	10.1003003812036	0	0	389257	1	5	2.25264467952707	0.371822990539668	0.571566213928582	0.0001999600079984	0.00659993787406041	0.998000399920016	1	negative regulation of vascular endothelial cell proliferation	0.00098007926009741	35	10.2737046778958	0	0	389257	1	5	2.47563546187229	0.343762764345307	0.52810499800154	0.0001999600079984	0.00612945592699642	0.998400319936013	1
GO:1990874	vascular associated smooth muscle cell proliferation	 2.005509	default_and_biomart_annot	1.424699e-03	0.010524724	vascular associated smooth muscle cell proliferation	0.0078832722117177	47	1.71518735806769	0.000391117473318214	0.00142469876170613	330296	8	57	1.58080328387864	0.129621300515786	0.28410006302241	0.000799840031993601	0.0182502629908801	0.973605278944211	1	vascular associated smooth muscle cell proliferation	0.00731586546381834	51	2.00550938183571	4.80495895638366e-06	2.24051456954969e-05	323593	8	64	1.54727216367018	0.142669627070072	0.286347707605298	0.000399920015996801	0.010524724323428	0.966406718656269	1
GO:2000108	positive regulation of leukocyte apoptotic process	 4.217695	default_and_biomart_annot	1.426108e-15	0.006129456	positive regulation of leukocyte apoptotic process	0.00322025405559465	44	3.93081652241372	8.42659275690494e-14	9.3692285568299e-13	369924	2	23	0.97941073022916	0.618254083727445	0.771237801616741	0.0001999600079984	0.00659993787406041	1	1	positive regulation of leukocyte apoptotic process	0.00341047689235503	50	4.2176945575066	1.11022302462516e-16	1.42610790901255e-15	393933	3	31	1.1978881267124	0.462826491302846	0.633421846925128	0.0001999600079984	0.00612945592699642	1	1
GO:2000109	regulation of macrophage apoptotic process	10.340853	default_and_biomart_annot	0.000000e+00	0.006129456	regulation of macrophage apoptotic process	0.00102935597274832	37	10.3408530713111	0	0	383530	2	8	2.81580584940884	0.154180661373432	0.320705553265069	0.0001999600079984	0.00659993787406041	0.847430513897221	1	regulation of macrophage apoptotic process	0.00103168876940896	37	10.3174709155408	0	0	383530	2	9	2.75070606874699	0.160827170464253	0.312333543792168	0.0001999600079984	0.00612945592699642	0.841031793641272	1
GO:2000145	regulation of cell motility	 1.506139	default_and_biomart_annot	0.000000e+00	0.006599938	regulation of cell motility	0.11528169876362	594	1.48233481794679	0	0	387735	141	931	1.70581578847109	1.25718768728689e-10	2.71511151558913e-09	0.0001999600079984	0.00659993787406041	1	1	regulation of cell motility	0.114414751120826	599	1.50613893089821	0	0	394361	146	984	1.83659947882802	2.56683563293336e-13	6.35232946774105e-12	0.000599880023995201	0.0141325446701053	0.999800039992002	1
GO:2000279	negative regulation of DNA biosynthetic process	 3.131626	default_annot	3.849896e-07	0.033255321	negative regulation of DNA biosynthetic process	0.00284781641380328	31	3.13162634001044	6.03013474709257e-08	3.84989624729219e-07	356047	3	31	1.08998936106149	0.527711191398905	0.705407114738017	0.0017996400719856	0.0332553207668326	0.96380723855229	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GO:2000310	regulation of NMDA receptor activity	 4.070626	default_and_biomart_annot	3.146018e-08	0.006129456	regulation of NMDA receptor activity	0.00282695570390149	40	4.07062616723309	3.79252185211953e-13	4.03715105069438e-12	384862	3	17	1.98762765840624	0.187315932517095	0.363715896892045	0.0001999600079984	0.00659993787406041	0.940611877624475	1	regulation of NMDA receptor activity	0.00390937573727187	40	2.94355944152369	4.40267644563619e-09	3.14601846678242e-08	384862	3	23	1.61454486643845	0.283132739678524	0.461470663084071	0.0001999600079984	0.00612945592699642	0.998600279944011	1
GO:2000311	regulation of AMPA receptor activity	 4.165116	default_and_biomart_annot	1.307028e-08	0.006129456	regulation of AMPA receptor activity	0.00276282370943676	40	4.16511550215999	1.87627691161651e-13	2.05567875410511e-12	384862	3	20	1.6894835096453	0.259761583406388	0.455320237046335	0.0001999600079984	0.00659993787406041	0.922615476904619	1	regulation of AMPA receptor activity	0.00377877078195759	40	3.04529714182579	1.74674186226298e-09	1.3070280647585e-08	384862	3	26	1.42825122800324	0.351514147989084	0.533001357054836	0.0001999600079984	0.00612945592699642	0.997600479904019	1
