seqnames	start	end	element_accelerated_ranking_name	cluster
chr13	78296034	78296820	ncMAR-3008	1811
chr10	125216873	125217266	ncMAR-3009	1546
chr2	58297689	58298477	ncMAR-3010	265
chr9	73617708	73618102	ncMAR-3011	1313
chr1	218254960	218255749	ncMAR-3012	195
chr1	219495988	219496382	ncMAR-3013	199
chr2	174076936	174077330	ncMAR-3014	413
chr15	37220855	37222043	ncMAR-3015	1990
chr4	94668725	94669517	ncMAR-3016	738
chr16	78477016	78477808	ncMAR-3017	2112
chr11	131600183	131600580	ncMAR-3018	1670
chr5	30926301	30926699	ncMAR-3019	823
chr8	105599412	105600209	ncMAR-3020	1222
chr9	82923410	82923808	ncMAR-3021	1348
chr11	115188641	115189039	ncMAR-3022	1635
chr13	99661750	99662148	ncMAR-3023	1840
chr16	55318757	55319155	ncMAR-3024	2089
chr12	97755808	97756207	ncMAR-3025	1747
chr1	216758130	216758529	ncMAR-3026	185
chr7	39249643	39250043	ncMAR-3027	1060
chr16	79159087	79159487	ncMAR-3028	2115
chr2	49238036	49238437	ncMAR-3029	256
chr14	34309408	34310213	ncMAR-3030	1891
chr12	16882379	16882782	ncMAR-3031	1689
chr2	171844746	171845149	ncMAR-3032	401
chr12	97537475	97537879	ncMAR-3033	1746
chr13	99698626	99699032	ncMAR-3034	1840
chr3	62534377	62534785	ncMAR-3035	547
chr11	132706773	132707181	ncMAR-3036	1676
chr13	66444065	66444474	ncMAR-3037	1792
chr15	97401166	97401575	ncMAR-3038	2045
chr14	58331119	58331529	ncMAR-3039	1920
chr6	8240464	8240875	ncMAR-3040	954
chr7	91420517	91420929	ncMAR-3041	1077
chr14	33003279	33003691	ncMAR-3042	1883
chr3	17469472	17469885	ncMAR-3043	500
chr7	14636085	14636498	ncMAR-3044	1021
chr8	76669913	76670326	ncMAR-3045	1190
chr1	61221636	61222050	ncMAR-3046	28
chr11	8315392	8315806	ncMAR-3047	1557
chr2	199692548	199692963	ncMAR-3048	450
chr4	149489272	149489687	ncMAR-3049	775
chr4	111879966	111880382	ncMAR-3050	758
chr8	76528440	76528856	ncMAR-3051	1188
chr10	74683803	74684220	ncMAR-3052	1460
chr14	29043732	29044149	ncMAR-3053	1873
chr10	52481972	52482390	ncMAR-3054	1439
chr7	26540632	26541050	ncMAR-3055	1041
chr4	84324461	84324880	ncMAR-3056	731
chr5	90265036	90265455	ncMAR-3057	875
chr8	116657882	116658721	ncMAR-3058	1234
chr12	98052968	98053387	ncMAR-3059	1749
chr14	32666267	32666686	ncMAR-3060	1881
chr5	105878804	105879224	ncMAR-3061	908
chr13	93356489	93356909	ncMAR-3062	1831
chr7	26649570	26649991	ncMAR-3063	1041
chr2	44776778	44777623	ncMAR-3064	252
chr1	62976001	62976423	ncMAR-3065	31
chr1	198932263	198932685	ncMAR-3066	151
chr2	44803689	44804112	ncMAR-3067	252
chr2	59735160	59735583	ncMAR-3068	275
chr9	23842865	23843290	ncMAR-3069	1291
chr16	53692999	53693424	ncMAR-3070	2081
chr5	107402703	107403129	ncMAR-3071	915
chr1	216466301	216466727	ncMAR-3072	183
chr12	58189998	58190425	ncMAR-3073	1717
chr16	17323136	17323563	ncMAR-3074	2063
chr4	111501237	111501665	ncMAR-3075	755
chr5	17276295	17276724	ncMAR-3076	817
chr9	79662463	79662893	ncMAR-3077	1331
chr1	87550543	87550974	ncMAR-3078	80
chr10	61970411	61970842	ncMAR-3079	1446
chr13	72601798	72602230	ncMAR-3080	1808
chr14	33163722	33164154	ncMAR-3081	1884
chr1	213159416	213159848	ncMAR-3082	168
chr2	143274213	143274646	ncMAR-3083	337
chr10	11336148	11336581	ncMAR-3084	1416
chr7	84040347	84040780	ncMAR-3085	1073
chr1	220967007	220967440	ncMAR-3086	202
chr7	26378022	26378456	ncMAR-3087	1040
chr15	96538500	96538934	ncMAR-3088	2039
chr5	93886902	93887337	ncMAR-3089	896
chr3	180744089	180744961	ncMAR-3090	665
chr9	78468990	78469426	ncMAR-3091	1322
chr2	67846087	67846524	ncMAR-3092	303
chr10	73443772	73444209	ncMAR-3093	1458
chr2	176962730	176963167	ncMAR-3094	426
chr1	92472708	92473145	ncMAR-3095	100
chr7	26644647	26645084	ncMAR-3096	1041
chr9	15985949	15986387	ncMAR-3097	1271
chr11	43736715	43737153	ncMAR-3098	1606
chr3	18376625	18377065	ncMAR-3099	505
chr13	72650262	72650703	ncMAR-3100	1808
chr14	29355334	29355775	ncMAR-3101	1875
chr15	95365492	95365933	ncMAR-3102	2031
chr8	105096022	105096466	ncMAR-3103	1219
chr7	132839621	132840066	ncMAR-3104	1114
chr2	143726447	143726893	ncMAR-3105	340
chr4	136318134	136318581	ncMAR-3106	761
chr6	45441870	45442317	ncMAR-3107	1005
chr10	75723590	75724485	ncMAR-3108	1465
chr12	41492902	41493349	ncMAR-3109	1711
chr10	1763440	1763888	ncMAR-3110	1396
chr13	106398171	106398619	ncMAR-3111	1850
chr15	37077361	37077809	ncMAR-3112	1988
chr2	198967909	198968808	ncMAR-3113	445
chr7	115756205	115756656	ncMAR-3114	1098
chr1	10623203	10623655	ncMAR-3115	1
chr8	52225160	52226065	ncMAR-3116	1154
chr10	101445643	101446095	ncMAR-3117	1500
chr17	36837432	36837884	ncMAR-3118	2135
chr2	140621492	140621944	ncMAR-3119	332
chr6	8529386	8529839	ncMAR-3120	955
chr2	164379135	164379589	ncMAR-3121	396
chr3	17685200	17685654	ncMAR-3122	501
chr13	78588481	78588935	ncMAR-3123	1813
chr1	83777089	83777545	ncMAR-3124	71
chr8	115494007	115494464	ncMAR-3125	1226
chr2	175619380	175619838	ncMAR-3126	417
chr8	78252868	78253326	ncMAR-3127	1195
chr10	118258294	118258752	ncMAR-3128	1538
chr5	123809487	123809946	ncMAR-3129	933
chr11	16453469	16454388	ncMAR-3130	1574
chr2	22784532	22784992	ncMAR-3131	234
chr4	181484379	181484840	ncMAR-3132	802
chr7	115678903	115680290	ncMAR-3133	1098
chr4	24303312	24303774	ncMAR-3134	698
chr5	77962083	77962545	ncMAR-3135	850
chr1	97631987	97632451	ncMAR-3136	107
chr8	76665687	76666151	ncMAR-3137	1190
chr3	71246647	71247112	ncMAR-3138	563
chr7	18846410	18847341	ncMAR-3139	1028
chr5	51958436	51958902	ncMAR-3140	835
chr14	74195598	74196064	ncMAR-3141	1931
chr1	87206215	87206682	ncMAR-3142	77
chr3	18802859	18803327	ncMAR-3143	507
chr8	116572887	116573355	ncMAR-3144	1233
chr12	24020410	24020878	ncMAR-3145	1705
chr8	25918272	25918741	ncMAR-3146	1135
chr14	27840276	27840745	ncMAR-3147	1867
chr2	146342672	146343143	ncMAR-3148	357
chr2	155679537	155680008	ncMAR-3149	368
chr15	97175995	97176466	ncMAR-3150	2044
chr6	9634698	9635170	ncMAR-3151	962
chr14	30204620	30205092	ncMAR-3152	1878
chr2	144427020	144427966	ncMAR-3153	344
chr11	16300264	16300738	ncMAR-3154	1573
chr13	67694557	67695031	ncMAR-3155	1796
chr13	71960489	71960963	ncMAR-3156	1804
chr7	26726048	26726523	ncMAR-3157	1041
chr1	82879813	82880291	ncMAR-3158	67
chr10	112887133	112887611	ncMAR-3159	1523
chr2	175552760	175553239	ncMAR-3160	416
chr2	176755657	176756136	ncMAR-3161	424
chr5	94884144	94884623	ncMAR-3162	899
chr2	163593049	163593529	ncMAR-3163	390
chr2	209579293	209579773	ncMAR-3164	466
chr12	18076726	18077206	ncMAR-3165	1696
chr4	38700559	38701041	ncMAR-3166	709
chr4	144779618	144780100	ncMAR-3167	767
chr7	35551299	35551781	ncMAR-3168	1057
chr13	35431513	35431995	ncMAR-3169	1777
chr14	33720466	33720948	ncMAR-3170	1889
chr9	74692690	74693173	ncMAR-3171	1317
chr5	122545449	122545933	ncMAR-3172	929
chr2	163715905	163716389	ncMAR-3173	391
chr2	104503569	104504054	ncMAR-3174	318
chr3	182414710	182415195	ncMAR-3175	673
chr15	59878310	59878795	ncMAR-3176	2004
chr15	35477785	35478271	ncMAR-3177	1983
chr2	220509312	220509799	ncMAR-3178	480
chr11	30506966	30507453	ncMAR-3179	1586
chr4	150497800	150498288	ncMAR-3180	779
chr5	52465997	52466486	ncMAR-3181	837
chr12	23621897	23622386	ncMAR-3182	1701
chr7	31310336	31310827	ncMAR-3183	1052
chr1	62876434	62876926	ncMAR-3184	30
chr2	164426733	164427227	ncMAR-3185	396
chr16	7420338	7420832	ncMAR-3186	2053
chr16	55082280	55082774	ncMAR-3187	2087
chr9	82612943	82613438	ncMAR-3188	1346
chr2	120805743	120806239	ncMAR-3189	327
chr12	40827711	40828207	ncMAR-3190	1709
chr1	50703746	50704243	ncMAR-3191	22
chr8	76801825	76802322	ncMAR-3192	1191
chr17	37126615	37127112	ncMAR-3193	2137
chr16	52497204	52497702	ncMAR-3194	2076
chr2	155830451	155830950	ncMAR-3195	369
chr2	164432525	164433024	ncMAR-3196	396
chr5	92486795	92487294	ncMAR-3197	883
chr1	88221054	88221553	ncMAR-3198	85
chr8	104972427	104972926	ncMAR-3199	1218
chr1	50559349	50559849	ncMAR-3200	21
chr10	129434613	129435113	ncMAR-3201	1551
chr17	36721637	36722137	ncMAR-3202	2134
chr9	125844502	125845002	ncMAR-3203	1387
chr1	97500691	97501192	ncMAR-3204	106
chr10	112796840	112797341	ncMAR-3205	1522
chr5	91632954	91633456	ncMAR-3206	877
chr16	78462255	78462757	ncMAR-3207	2112
chr3	25387992	25388495	ncMAR-3208	511
chr7	25846644	25847147	ncMAR-3209	1038
chr10	75639668	75640171	ncMAR-3210	1465
chr1	208691150	208691654	ncMAR-3211	160
chr15	59905152	59906164	ncMAR-3212	2004
chr7	26655336	26656349	ncMAR-3213	1041
chr1	97651104	97651610	ncMAR-3214	107
chr8	37380702	37381208	ncMAR-3215	1149
chr12	17695500	17696006	ncMAR-3216	1694
chr13	80717698	80718204	ncMAR-3217	1824
chr8	92078518	92079027	ncMAR-3218	1201
chr2	144938380	144938895	ncMAR-3219	346
chr14	33455966	33456481	ncMAR-3220	1887
chr16	74186686	74187201	ncMAR-3221	2110
chr1	218349515	218350030	ncMAR-3222	196
chr3	81268393	81268909	ncMAR-3223	581
chr8	59310730	59311246	ncMAR-3224	1158
chr5	104763156	104763673	ncMAR-3225	905
chr10	112583389	112583907	ncMAR-3226	1520
chr5	51095439	51095958	ncMAR-3227	832
chr6	9119591	9120110	ncMAR-3228	958
chr2	57740897	57741417	ncMAR-3229	261
chr13	92275820	92276341	ncMAR-3230	1828
chr4	33437487	33438008	ncMAR-3231	705
chr5	87944399	87944922	ncMAR-3232	858
chr1	38258302	38258825	ncMAR-3233	11
chr1	74791370	74791895	ncMAR-3234	45
chr2	63007770	63008295	ncMAR-3235	283
chr13	79034265	79034791	ncMAR-3236	1819
chr4	150411434	150411963	ncMAR-3237	778
chr8	108526666	108527195	ncMAR-3238	1225
chr13	27822348	27822877	ncMAR-3239	1776
chr3	71054748	71055279	ncMAR-3240	562
chr8	58953289	58953820	ncMAR-3241	1156
chr15	67409449	67409980	ncMAR-3242	2016
chr16	54617087	54617618	ncMAR-3243	2084
chr2	144444300	144444832	ncMAR-3244	344
chr1	61042297	61042830	ncMAR-3245	26
chr10	117870693	117871226	ncMAR-3246	1536
chr5	92017673	92018207	ncMAR-3247	881
chr8	77260902	77261436	ncMAR-3248	1193
chr1	90840859	90841394	ncMAR-3249	96
chr9	125515250	125515785	ncMAR-3250	1385
chr2	44880039	44880574	ncMAR-3251	252
chr13	105240327	105240863	ncMAR-3252	1846
chr14	76158144	76158681	ncMAR-3253	1933
chr5	4490047	4490587	ncMAR-3254	814
chr2	58839656	58840200	ncMAR-3255	269
chr3	27759835	27760379	ncMAR-3256	513
chr1	63534517	63535061	ncMAR-3257	33
chr14	33780862	33781406	ncMAR-3258	1889
chr2	163602595	163604234	ncMAR-3259	390
chr7	132876527	132877074	ncMAR-3260	1114
chr13	71137051	71137599	ncMAR-3261	1800
chr14	87641875	87642423	ncMAR-3262	1963
chr1	10533408	10533957	ncMAR-3263	1
chr8	92371904	92372454	ncMAR-3264	1202
chr11	16342336	16342886	ncMAR-3265	1573
chr1	216712648	216713198	ncMAR-3266	185
chr3	168988738	168989289	ncMAR-3267	651
chr7	21028029	21028582	ncMAR-3268	1032
chr7	39202679	39203233	ncMAR-3269	1060
chr2	67054214	67054769	ncMAR-3270	297
chr1	82845498	82846053	ncMAR-3271	67
chr10	23291598	23292153	ncMAR-3272	1425
chr1	217909943	217910499	ncMAR-3273	192
chr14	76073649	76074209	ncMAR-3274	1933
chr4	4521618	4522180	ncMAR-3275	680
chr8	105325325	105325888	ncMAR-3276	1220
chr1	216550061	216550625	ncMAR-3277	184
chr7	27170311	27170875	ncMAR-3278	1045
chr3	79178535	79179100	ncMAR-3279	578
chr9	79028700	79029265	ncMAR-3280	1327
chr10	76879373	76879939	ncMAR-3281	1474
chr14	99279245	99279811	ncMAR-3282	1981
chr5	3122296	3122863	ncMAR-3283	809
chr5	88539614	88540753	ncMAR-3284	862
chr2	59720487	59721057	ncMAR-3285	275
chr14	29462298	29462868	ncMAR-3286	1876
chr10	49022681	49023253	ncMAR-3287	1435
chr2	105081050	105081622	ncMAR-3288	321
chr16	72471468	72472044	ncMAR-3289	2103
chr3	147312563	147313724	ncMAR-3290	630
chr16	52727315	52727896	ncMAR-3291	2078
chr15	60490013	60491177	ncMAR-3292	2006
chr3	70802345	70802927	ncMAR-3293	560
chr2	66688715	66689300	ncMAR-3294	296
chr2	59790753	59791339	ncMAR-3295	276
chr11	31764095	31765273	ncMAR-3296	1593
chr2	103176328	103176917	ncMAR-3297	314
chr2	146265527	146266116	ncMAR-3298	356
chr2	143859950	143860542	ncMAR-3299	341
chr5	92977488	92978082	ncMAR-3300	887
chr8	92515821	92516417	ncMAR-3301	1204
chr8	105673942	105674538	ncMAR-3302	1223
chr10	75844306	75844903	ncMAR-3303	1466
chr10	112522674	112523271	ncMAR-3304	1520
chr10	76928451	76929054	ncMAR-3305	1474
chr16	51244750	51245356	ncMAR-3306	2068
chr2	176296968	176297575	ncMAR-3307	420
chr12	97358919	97359526	ncMAR-3308	1745
chr8	95626435	95627046	ncMAR-3309	1211
chr8	99206185	99206796	ncMAR-3310	1214
chr5	61657932	61658544	ncMAR-3311	842
chr4	181691691	181692304	ncMAR-3312	803
chr15	95464448	95465062	ncMAR-3313	2032
chr5	51559390	51560007	ncMAR-3314	833
chr12	103319514	103320131	ncMAR-3315	1754
chr2	143499127	143499744	ncMAR-3316	338
chr10	75262099	75262718	ncMAR-3317	1462
chr2	66362683	66363303	ncMAR-3318	293
chr1	63134174	63135424	ncMAR-3319	32
chr12	103422859	103423484	ncMAR-3320	1755
chr1	87338694	87339320	ncMAR-3321	78
chr5	78103136	78103764	ncMAR-3322	851
chr14	53538363	53538993	ncMAR-3323	1909
chr2	144466527	144467158	ncMAR-3324	344
chr10	123253196	123253827	ncMAR-3325	1545
chr1	83769864	83770496	ncMAR-3326	71
chr2	198411653	198412289	ncMAR-3327	441
chr9	82332141	82332780	ncMAR-3328	1344
chr2	104120224	104120864	ncMAR-3329	315
chr6	18792798	18793438	ncMAR-3330	979
chr2	59078115	59078756	ncMAR-3331	271
chr1	215792218	215792859	ncMAR-3332	178
chr14	33282080	33282722	ncMAR-3333	1885
chr5	93406869	93407512	ncMAR-3334	892
chr16	51752490	51753135	ncMAR-3335	2073
chr14	33207352	33207998	ncMAR-3336	1884
chr1	98126536	98127183	ncMAR-3337	109
chr10	128481119	128481766	ncMAR-3338	1548
chr2	66462157	66462805	ncMAR-3339	294
chr7	26813430	26814079	ncMAR-3340	1042
chr2	145909931	145910581	ncMAR-3341	354
chr3	18402796	18403446	ncMAR-3342	505
chr19	30663481	30664131	ncMAR-3343	2174
chr10	75707923	75708577	ncMAR-3344	1465
chr1	80646495	80647150	ncMAR-3345	53
chr14	33530082	33530738	ncMAR-3346	1887
chr5	108334181	108334838	ncMAR-3347	919
chr10	116961196	116962512	ncMAR-3348	1532
chr1	208747720	208748378	ncMAR-3349	160
chr3	158272017	158272677	ncMAR-3350	637
chr5	4013606	4014266	ncMAR-3351	812
chr15	94769884	94770546	ncMAR-3352	2028
chr1	90623216	90623879	ncMAR-3353	94
chr8	60059827	60060491	ncMAR-3354	1160
chr4	150628064	150628732	ncMAR-3355	780
chr9	16803387	16804056	ncMAR-3356	1279
chr10	123079415	123080085	ncMAR-3357	1543
chr2	175370710	175371382	ncMAR-3358	415
chr5	88663533	88664206	ncMAR-3359	863
chr13	72508183	72508856	ncMAR-3360	1807
chr1	214186088	214186761	ncMAR-3361	174
chr10	101438891	101439565	ncMAR-3362	1500
chr14	36442604	36443279	ncMAR-3363	1901
chr14	25908503	25909180	ncMAR-3364	1858
chr2	66170859	66171537	ncMAR-3365	291
chr2	222268928	222269606	ncMAR-3366	486
chr14	36113831	36114509	ncMAR-3367	1898
chr2	181326702	181327383	ncMAR-3368	437
chr5	93190760	93191441	ncMAR-3369	890
chr15	95497523	95498204	ncMAR-3370	2032
chr10	75709906	75710588	ncMAR-3371	1465
chr2	58936158	58936840	ncMAR-3372	270
chr2	59828852	59829535	ncMAR-3373	276
chr3	182035215	182035899	ncMAR-3374	670
chr1	90135587	90136271	ncMAR-3375	88
chr1	90480281	90480965	ncMAR-3376	92
chr4	83779313	83779999	ncMAR-3377	727
chr7	115473656	115474342	ncMAR-3378	1096
chr1	217929271	217929957	ncMAR-3379	192
chr2	161246003	161246691	ncMAR-3380	379
chr2	156131967	156132657	ncMAR-3381	372
chr14	33801252	33801942	ncMAR-3382	1889
chr9	17487238	17487933	ncMAR-3383	1282
chr5	122537399	122538102	ncMAR-3384	929
chr16	55189399	55190103	ncMAR-3385	2088
chr14	33596272	33596977	ncMAR-3386	1888
chr11	16707124	16707836	ncMAR-3387	1575
chr17	37117311	37118026	ncMAR-3388	2137
chr15	66906930	66907651	ncMAR-3389	2015
chr2	57886116	57886839	ncMAR-3390	262
chr2	143160935	143161658	ncMAR-3391	336
chr3	147238284	147239007	ncMAR-3392	629
chr2	225702928	225703653	ncMAR-3393	489
chr9	79208722	79209448	ncMAR-3394	1329
chr17	58003602	58004331	ncMAR-3395	2151
chr1	217076995	217077728	ncMAR-3396	187
chr4	111204503	111205238	ncMAR-3397	753
chr2	175402368	175403103	ncMAR-3398	415
chr1	90101883	90102620	ncMAR-3399	88
chr11	30982419	30983156	ncMAR-3400	1590
chr10	104988611	104989350	ncMAR-3401	1508
chr14	29454120	29454861	ncMAR-3402	1876
chr9	99201128	99201871	ncMAR-3403	1351
chr5	88544488	88545232	ncMAR-3404	862
chr14	33733074	33733821	ncMAR-3405	1889
chr2	58770797	58771548	ncMAR-3406	269
chr3	169505848	169506605	ncMAR-3407	656
chr3	17911618	17912377	ncMAR-3408	502
chr8	64895185	64895947	ncMAR-3409	1173
chr3	55755428	55756191	ncMAR-3410	531
chr1	87599657	87600420	ncMAR-3411	80
chr14	33323909	33324676	ncMAR-3412	1885
chr3	148075486	148076254	ncMAR-3413	632
chr4	173651579	173652356	ncMAR-3414	790
chr5	78112740	78113517	ncMAR-3415	851
chr2	144582558	144583339	ncMAR-3416	344
chr5	93401733	93402518	ncMAR-3417	892
chr10	75622453	75623240	ncMAR-3418	1465
chr11	115179515	115180303	ncMAR-3419	1635
chr3	18857267	18858057	ncMAR-3420	507
chr2	104052205	104052995	ncMAR-3421	315
chr2	102922357	102923148	ncMAR-3422	313
chr13	106962751	106963553	ncMAR-3423	1851
chr9	23004897	23005708	ncMAR-3424	1288
chr9	81394964	81395782	ncMAR-3425	1340
chr7	26593950	26594771	ncMAR-3426	1041
chr5	87872673	87873498	ncMAR-3427	857
chr4	79905712	79906541	ncMAR-3428	722
chr3	70464425	70465257	ncMAR-3429	556
chr8	116657882	116658721	ncMAR-3430	1234
chr4	110963666	110964506	ncMAR-3431	752
chr12	24081177	24082020	ncMAR-3432	1705
chr2	104516387	104517240	ncMAR-3433	318
chr2	175559697	175560550	ncMAR-3434	416
chr4	13516368	13517221	ncMAR-3435	684
chr1	88181311	88182169	ncMAR-3436	85
chr8	64269847	64270707	ncMAR-3437	1169
chr9	81112385	81113251	ncMAR-3438	1339
chr4	83724314	83725181	ncMAR-3439	726
chr3	181174383	181175251	ncMAR-3440	666
chr9	74710933	74711808	ncMAR-3441	1317
chr2	209730562	209731447	ncMAR-3442	467
chr2	198362466	198363356	ncMAR-3443	441
chr10	87967900	87968796	ncMAR-3444	1485
chr1	213224447	213225345	ncMAR-3445	169
chr3	18435017	18435917	ncMAR-3446	505
chr12	16017823	16018733	ncMAR-3447	1685
chr12	41365707	41366626	ncMAR-3448	1711
chr3	180718767	180719697	ncMAR-3449	665
chr10	129308346	129310226	ncMAR-3450	1551
chr2	65864523	65865468	ncMAR-3451	288
chr13	94966489	94967441	ncMAR-3452	1837
chr9	78857031	78857985	ncMAR-3453	1325
chr7	115655315	115656282	ncMAR-3454	1098
chr9	17323159	17324161	ncMAR-3455	1281
chr2	198337334	198338347	ncMAR-3456	441
chr3	17934799	17935818	ncMAR-3457	502
chr11	30716825	30717848	ncMAR-3458	1588
chr2	155946479	155947508	ncMAR-3459	370
chr17	65885612	65886643	ncMAR-3460	2158
chr12	17672084	17673116	ncMAR-3461	1694
chr2	144079050	144080104	ncMAR-3462	343
chr8	105143212	105144292	ncMAR-3463	1219
chr13	71798524	71799611	ncMAR-3464	1803
chr10	75739082	75740177	ncMAR-3465	1465
chr14	56589994	56591155	ncMAR-3466	1913
chr3	71050190	71051370	ncMAR-3467	562
chr5	91741720	91742922	ncMAR-3468	878
chr2	163593753	163594983	ncMAR-3469	390
chr10	113124949	113126184	ncMAR-3470	1525
chr2	58769367	58770628	ncMAR-3471	269
chr11	16356252	16357536	ncMAR-3472	1573
chr7	115493925	115495291	ncMAR-3473	1096
chr8	93244285	93245665	ncMAR-3474	1208
chr4	110994483	110995878	ncMAR-3475	752
chr5	77725020	77726431	ncMAR-3476	849
chr14	26444880	26447941	ncMAR-3477	1861
chr14	29215822	29217365	ncMAR-3478	1874
chr2	172071820	172073375	ncMAR-3479	402
